LATITUDE,LONGITUDE,FULLADDRESS,ZIPCODE,ASSESSMENT_NBHD,CLUSTER_,WARD,Units,Residential
38.96619667,-77.00632713,51 SHERIDAN STREET NE,20011,Takoma Park,Cluster 19,Ward 4,977,0.49744114636642783
38.9706866,-77.01073232,6618 HARLAN PLACE NW,20012,Takoma Park,Cluster 19,Ward 4,977,0.49744114636642783
38.96980489,-77.01052009,38 VAN BUREN STREET NW,20012,Takoma Park,Cluster 19,Ward 4,977,0.49744114636642783
38.96313869,-77.0053972,115 WALTMAN PLACE NE,20011,Takoma Park,Cluster 19,Ward 4,977,0.49744114636642783
38.9628778,-77.00606272,98 PEABODY STREET NE,20011,Takoma Park,Cluster 19,Ward 4,977,0.49744114636642783
38.97186448,-77.01439338,6803 LAUREL STREET NW,20012,Takoma Park,Cluster 19,Ward 4,977,0.49744114636642783
38.96429736,-77.00481782,6120 SOLENT PLACE NE,20011,Takoma Park,Cluster 19,Ward 4,977,0.49744114636642783
38.96975701,-77.01365893,210 VAN BUREN STREET NW,20012,Takoma Park,Cluster 19,Ward 4,977,0.49744114636642783
38.96618708,-77.00719012,27 SHERIDAN STREET NE,20011,Takoma Park,Cluster 19,Ward 4,977,0.49744114636642783
38.96670798,-77.00778639,6306 KANSAS AVENUE NE,20011,Takoma Park,Cluster 19,Ward 4,977,0.49744114636642783
38.97020506,-77.01382703,221 VAN BUREN STREET NW,20012,Takoma Park,Cluster 19,Ward 4,977,0.49744114636642783
38.96751982,-77.01003903,31 TUCKERMAN STREET NW,20011,Takoma Park,Cluster 19,Ward 4,977,0.49744114636642783
38.97257158,-77.01328546,6740 2ND STREET NW,20012,Takoma Park,Cluster 19,Ward 4,977,0.49744114636642783
38.9628736,-77.00555826,102 PEABODY STREET NE,20011,Takoma Park,Cluster 19,Ward 4,977,0.49744114636642783
38.96458396,-77.00562889,6137 SLIGO MILL ROAD NE,20011,Takoma Park,Cluster 19,Ward 4,977,0.49744114636642783
38.96894496,-77.00694899,6508 EASTERN AVENUE NE,20012,Takoma Park,Cluster 19,Ward 4,977,0.49744114636642783
38.96351972,-77.00571881,6007 MCLEAN PLACE NE,20011,Takoma Park,Cluster 19,Ward 4,977,0.49744114636642783
38.97258622,-77.01284799,6723 2ND STREET NW,20012,Takoma Park,Cluster 19,Ward 4,977,0.49744114636642783
38.96658975,-77.00849302,20 SHERIDAN STREET NE,20011,Takoma Park,Cluster 19,Ward 4,977,0.49744114636642783
38.97423508,-77.01515321,6961 MAPLE STREET NW,20012,Takoma Park,Cluster 17,Ward 4,977,0.49744114636642783
38.97141927,-77.01035508,6635 HARLAN PLACE NW,20012,Takoma Park,Cluster 19,Ward 4,977,0.49744114636642783
38.96403432,-77.00665717,6030 SLIGO MILL ROAD NE,20011,Takoma Park,Cluster 19,Ward 4,977,0.49744114636642783
38.97049305,-77.01033117,6615 HARLAN PLACE NW,20012,Takoma Park,Cluster 19,Ward 4,977,0.49744114636642783
38.96340912,-77.00533596,132 WALTMAN PLACE NE,20011,Takoma Park,Cluster 19,Ward 4,977,0.49744114636642783
38.90224767,-76.98574356,1203 ORREN STREET NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.8996602,-76.97504735,1936 BENNETT PLACE NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90532665,-76.98256634,1350 QUEEN STREET NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90608676,-76.98128953,1631 HOLBROOK STREET NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90234552,-76.9734912,863 21ST STREET NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90417799,-76.98029221,1111 BLADENSBURG ROAD NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90542575,-76.97645441,1849 M STREET NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.91026292,-76.9856345,1103 MOUNT OLIVET ROAD NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90217773,-76.98284887,1530 NEAL STREET NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90054014,-76.98078847,1551 MARYLAND AVENUE NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90911311,-76.98365428,1254 SIMMS PLACE NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90468537,-76.98692144,1251 OATES STREET NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.904235799999995,-76.97764343,1741 LANG PLACE NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90511152,-76.97679992,1770 LYMAN PLACE NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90525862,-76.98131742,1124 16TH STREET NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90532253,-76.98080655,1143 16TH STREET NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90565517,-76.98575072,1261 PENN STREET NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90569135,-76.98344166,1320 QUEEN STREET NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90284765,-76.97828728,1008 18TH STREET NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90000317,-76.97597548,789 19TH STREET NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90587699,-76.98095293,1202 16TH STREET NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90568845,-76.98536275,1273 PENN STREET NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90728711,-76.98428639,1273 MEIGS PLACE NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90533693,-76.97513794,1925 M STREET NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.9054439,-76.98288394,1340 QUEEN STREET NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90267453,-76.98779464,1247 MORSE STREET NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90511396,-76.97775695,1736 LYMAN PLACE NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90494051,-76.98112231,1121 16TH STREET NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90407093,-76.98350245,1417 STAPLES STREET NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90577445,-76.98832999,1404 MONTELLO AVENUE NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90407589,-76.97447616,2026 MARYLAND AVENUE NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90000312,-76.97853888,1709 H STREET NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90448247,-76.98921746,1232 MONTELLO AVENUE NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90398743,-76.98355838,1413 STAPLES STREET NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90629649,-76.98745011,1435 MONTELLO AVENUE NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90812717,-76.98524638,1222 MEIGS PLACE NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90530862,-76.990195,1132 NEAL STREET NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90271135,-76.97387751,2101 I STREET NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90422068,-76.97966237,1629 LANG PLACE NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90387902,-76.97832374,1748 L STREET NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90178774,-76.9860608,1121 ORREN STREET NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90539828,-76.97833885,1715 M STREET NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90366175,-76.97566262,2004 MARYLAND AVENUE NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90526601,-76.98731909,1224 OATES STREET NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90268243,-76.97873706,1001 17TH STREET NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90519168,-76.97542933,1171 SUMMIT STREET NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90548028,-76.98053649,1613 MEIGS PLACE NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90200282,-76.98734607,1106 TRINIDAD AVENUE NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90500744,-76.98884604,1312 MONTELLO AVENUE NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90511401,-76.97803802,1726 LYMAN PLACE NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90506087,-76.98297419,1347 QUEEN STREET NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90355406,-76.97721604,1829 L STREET NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90937946,-76.9863072,1110 RAUM STREET NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90481978,-76.97654523,1781 LYMAN PLACE NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90425393,-76.99144742,1129 MORSE STREET NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90644224,-76.98513225,1271 HOLBROOK TERRACE NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90544717,-76.9738124,2105 M STREET NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90387376,-76.97672493,1852 L STREET NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90323841,-76.98651209,1234 TRINIDAD AVENUE NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90239591,-76.98702366,1271 1/2 MORSE STREET NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90329493,-76.98955613,1123 MONTELLO AVENUE NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90901754,-76.98654594,1655 11TH PLACE NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90617984,-76.9875532,1429 MONTELLO AVENUE NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90885602,-76.98506222,1216 RAUM STREET NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.89965725,-76.9747128,1948 BENNETT PLACE NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90638162,-76.97825035,1224 18TH STREET NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90771728,-76.98026367,1743 HOLBROOK STREET NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90809742,-76.98431227,1253 RAUM STREET NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90580724,-76.9851295,1281 PENN STREET NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90498668,-76.98144777,1522 QUEEN STREET NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90697604,-76.97852768,1251 BLADENSBURG ROAD NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90683621,-76.98339228,1637 TRINIDAD AVENUE NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.89913678,-76.97659425,1826 BENNING ROAD NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90110428,-76.97395902,833 21ST STREET NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.90566801,-76.98338667,1322 QUEEN STREET NE,20002,Trinidad,Cluster 23,Ward 5,3316,1.5328709288299156
38.949049200000005,-77.07438690000001,4525 38TH STREET NW,20016,Wakefield,Cluster 11,Ward 3,407,3.4545454545454546
38.9489933,-77.06810035,3547 APPLETON STREET NW,20008,Wakefield,Cluster 12,Ward 3,407,3.4545454545454546
38.9489912,-77.07073116,3613 APPLETON STREET NW,20008,Wakefield,Cluster 12,Ward 3,407,3.4545454545454546
38.95413047,-77.07124608,3633 EVERETT STREET NW,20008,Wakefield,Cluster 12,Ward 3,407,3.4545454545454546
38.94845294,-77.07437971,4515 38TH STREET NW,20016,Wakefield,Cluster 11,Ward 3,407,3.4545454545454546
38.94817652,-77.07187069,3633 ALBEMARLE STREET NW,20008,Wakefield,Cluster 12,Ward 3,407,3.4545454545454546
38.95346145,-77.07149738,3633 ELLICOTT STREET NW,20008,Wakefield,Cluster 12,Ward 3,407,3.4545454545454546
38.95379143,-77.07133308,3634 EVERETT STREET NW,20008,Wakefield,Cluster 12,Ward 3,407,3.4545454545454546
38.95108633,-77.06817146,4700 CONNECTICUT AVENUE NW,20008,Wakefield,Cluster 12,Ward 3,407,3.4545454545454546
38.95190721,-77.07186303,3700 DAVENPORT STREET NW,20016,Wakefield,Cluster 11,Ward 3,407,3.4545454545454546
38.95125084,-77.0690733,3530 CUMBERLAND STREET NW,20008,Wakefield,Cluster 12,Ward 3,407,3.4545454545454546
38.94815458,-77.07164698,3629 ALBEMARLE STREET NW,20008,Wakefield,Cluster 12,Ward 3,407,3.4545454545454546
38.95494283,-77.07095881,5001 NEBRASKA AVENUE NW,20008,Wakefield,Cluster 10,Ward 3,407,3.4545454545454546
38.94813961,-77.07048979,3609 ALBEMARLE STREET NW,20008,Wakefield,Cluster 12,Ward 3,407,3.4545454545454546
38.95049001,-77.06859335,3532 CHESAPEAKE STREET NW,20008,Wakefield,Cluster 12,Ward 3,407,3.4545454545454546
38.95242818,-77.07123100000001,,20008,Wakefield,Cluster 12,Ward 3,407,3.4545454545454546
38.95049242,-77.06923292,3546 CHESAPEAKE STREET NW,20008,Wakefield,Cluster 12,Ward 3,407,3.4545454545454546
38.95157826,-77.07268467,3723 CUMBERLAND STREET NW,20016,Wakefield,Cluster 11,Ward 3,407,3.4545454545454546
38.94895968,-77.0753247,4551 GRANT ROAD NW,20016,Wakefield,Cluster 11,Ward 3,407,3.4545454545454546
38.94948811,-77.06935112,3564 BRANDYWINE STREET NW,20008,Wakefield,Cluster 12,Ward 3,407,3.4545454545454546
38.95446848,-77.07076498,3626 FESSENDEN STREET NW,20008,Wakefield,Cluster 12,Ward 3,407,3.4545454545454546
38.94821158,-77.07124686,3623 ALBEMARLE STREET NW,20008,Wakefield,Cluster 12,Ward 3,407,3.4545454545454546
38.95379043,-77.07106507,3630 EVERETT STREET NW,20008,Wakefield,Cluster 12,Ward 3,407,3.4545454545454546
38.95090371,-77.07298278,3727 CHESAPEAKE STREET NW,20016,Wakefield,Cluster 11,Ward 3,407,3.4545454545454546
38.94890481,-77.07407966,3739 APPLETON STREET NW,20016,Wakefield,Cluster 11,Ward 3,407,3.4545454545454546
38.949861799999994,-77.07035975,3611 BRANDYWINE STREET NW,20008,Wakefield,Cluster 12,Ward 3,407,3.4545454545454546
38.95518006,-77.07028828,5014 CONNECTICUT AVENUE NW,20008,Wakefield,Cluster 10,Ward 3,407,3.4545454545454546
38.95517623,-77.07080779,5009 NEBRASKA AVENUE NW,20008,Wakefield,Cluster 10,Ward 3,407,3.4545454545454546
38.95021266,-77.07230431,4610 RENO ROAD NW,20008,Wakefield,Cluster 11,Ward 3,407,3.4545454545454546
38.94831699,-77.07609139,4525 GRANT ROAD NW,20016,Wakefield,Cluster 11,Ward 3,407,3.4545454545454546
38.95379296,-77.07148606,3636 EVERETT STREET NW,20008,Wakefield,Cluster 12,Ward 3,407,3.4545454545454546
38.95374089,-77.07030728,4900 CONNECTICUT AVENUE NW,20008,Wakefield,Cluster 12,Ward 3,407,3.4545454545454546
38.95026123,-77.0748555,4618 38TH STREET NW,20016,Wakefield,Cluster 11,Ward 3,407,3.4545454545454546
38.94941768,-77.07572583,4547 NEBRASKA AVENUE NW,20016,Wakefield,Cluster 11,Ward 3,407,3.4545454545454546
38.94987867,-77.07325375,3711 BRANDYWINE STREET NW,20016,Wakefield,Cluster 11,Ward 3,407,3.4545454545454546
38.94987358,-77.07173662,4601 RENO ROAD NW,20008,Wakefield,Cluster 12,Ward 3,407,3.4545454545454546
38.95049781,-77.07397138,3738 CHESAPEAKE STREET NW,20016,Wakefield,Cluster 11,Ward 3,407,3.4545454545454546
38.95270077,-77.07035009,4820 36TH STREET NW,20008,Wakefield,Cluster 12,Ward 3,407,3.4545454545454546
38.94807761,-77.07431344,3733 ALBEMARLE STREET NW,20016,Wakefield,Cluster 11,Ward 3,407,3.4545454545454546
38.94994184,-77.06922789,3565 BRANDYWINE STREET NW,20008,Wakefield,Cluster 12,Ward 3,407,3.4545454545454546
38.94859637,-77.06937194,3576 APPLETON STREET NW,20008,Wakefield,Cluster 12,Ward 3,407,3.4545454545454546
38.95174636,-77.07179814,4726 RENO ROAD NW,20008,Wakefield,Cluster 11,Ward 3,407,3.4545454545454546
38.95122238,-77.07420424,4715 NEBRASKA AVENUE NW,20016,Wakefield,Cluster 11,Ward 3,407,3.4545454545454546
38.949391600000006,-77.07439361,4537 38TH STREET NW,20016,Wakefield,Cluster 11,Ward 3,407,3.4545454545454546
38.95050289,-77.07376903,3734 CHESAPEAKE STREET NW,20016,Wakefield,Cluster 11,Ward 3,407,3.4545454545454546
38.95173342,-77.0737755,4735 NEBRASKA AVENUE NW,20016,Wakefield,Cluster 11,Ward 3,407,3.4545454545454546
38.9480866,-77.07348632,3715 ALBEMARLE STREET NW,20016,Wakefield,Cluster 11,Ward 3,407,3.4545454545454546
38.95447417,-77.07103795,3634 FESSENDEN STREET NW,20008,Wakefield,Cluster 12,Ward 3,407,3.4545454545454546
38.94861255,-77.07567306,4537 GRANT ROAD NW,20016,Wakefield,Cluster 11,Ward 3,407,3.4545454545454546
38.95346598,-77.07129975,3629 ELLICOTT STREET NW,20008,Wakefield,Cluster 12,Ward 3,407,3.4545454545454546
38.95015597,-77.07435414,4609 38TH STREET NW,20016,Wakefield,Cluster 11,Ward 3,407,3.4545454545454546
38.94927521,-77.07438795,4533 38TH STREET NW,20016,Wakefield,Cluster 11,Ward 3,407,3.4545454545454546
38.95424054,-77.06991021,4930 CONNECTICUT AVENUE NW,20008,Wakefield,Cluster 12,Ward 3,407,3.4545454545454546
38.95091815,-77.07134358,3627 CHESAPEAKE STREET NW,20008,Wakefield,Cluster 12,Ward 3,407,3.4545454545454546
38.94816211,-77.06887235,3531 ALBEMARLE STREET NW,20008,Wakefield,Cluster 12,Ward 3,407,3.4545454545454546
38.94947403,-77.0703063,3606 BRANDYWINE STREET NW,20008,Wakefield,Cluster 12,Ward 3,407,3.4545454545454546
38.95095333,-77.07007126,3601 CHESAPEAKE STREET NW,20008,Wakefield,Cluster 12,Ward 3,407,3.4545454545454546
38.95093671,-77.07251178,3719 CHESAPEAKE STREET NW,20016,Wakefield,Cluster 11,Ward 3,407,3.4545454545454546
38.94943612,-77.0669032,4550 CONNECTICUT AVENUE NW,20008,Wakefield,Cluster 12,Ward 3,407,3.4545454545454546
38.95416017,-77.07054120000001,3621 EVERETT STREET NW,20008,Wakefield,Cluster 12,Ward 3,407,3.4545454545454546
38.94986698,-77.07394315,3727 BRANDYWINE STREET NW,20016,Wakefield,Cluster 11,Ward 3,407,3.4545454545454546
38.94988024,-77.07377058,3723 BRANDYWINE STREET NW,20016,Wakefield,Cluster 11,Ward 3,407,3.4545454545454546
38.94996859,-77.07508246,4605 GRANT ROAD NW,20016,Wakefield,Cluster 11,Ward 3,407,3.4545454545454546
38.95447056,-77.07089396,3630 FESSENDEN STREET NW,20008,Wakefield,Cluster 12,Ward 3,407,3.4545454545454546
38.94905187,-77.07527946,4555 GRANT ROAD NW,20016,Wakefield,Cluster 11,Ward 3,407,3.4545454545454546
38.94833413,-77.07436124,4511 38TH STREET NW,20016,Wakefield,Cluster 11,Ward 3,407,3.4545454545454546
38.95416098,-77.07084647,3627 EVERETT STREET NW,20008,Wakefield,Cluster 12,Ward 3,407,3.4545454545454546
38.95512459,-77.07024715,5012 CONNECTICUT AVENUE NW,20008,Wakefield,Cluster 10,Ward 3,407,3.4545454545454546
38.95440336,-77.07149601,4927 NEBRASKA AVENUE NW,20008,Wakefield,Cluster 12,Ward 3,407,3.4545454545454546
38.95124729,-77.06882504,3526 CUMBERLAND STREET NW,20008,Wakefield,Cluster 12,Ward 3,407,3.4545454545454546
38.95266291,-77.06948607,4817 36TH STREET NW,20008,Wakefield,Cluster 12,Ward 3,407,3.4545454545454546
38.94947936,-77.07190396,4551 RENO ROAD NW,20008,Wakefield,Cluster 12,Ward 3,407,3.4545454545454546
38.95092037,-77.0742908,3761 CHESAPEAKE STREET NW,20016,Wakefield,Cluster 11,Ward 3,407,3.4545454545454546
38.94809981,-77.07396393,3727 ALBEMARLE STREET NW,20016,Wakefield,Cluster 11,Ward 3,407,3.4545454545454546
38.94816351,-77.06908519,3535 ALBEMARLE STREET NW,20008,Wakefield,Cluster 12,Ward 3,407,3.4545454545454546
38.87362036,-77.00032567,401 WATER STREET SE,20003,Washington Navy Yard,Cluster 27,Ward 6,197,3.6142131979695433
38.87610661,-76.99332407,912 POOR STREET SE,20374,Washington Navy Yard,Cluster 27,Ward 6,197,3.6142131979695433
38.87289703,-76.99436566,1423 PARSONS AVENUE SE,20374,Washington Navy Yard,Cluster 27,Ward 6,197,3.6142131979695433
38.87316427,-77.00252695,,20003,Washington Navy Yard,Cluster 27,Ward 6,197,3.6142131979695433
38.8758557,-76.99865258,515 M STREET SE,20003,Washington Navy Yard,Cluster 27,Ward 6,197,3.6142131979695433
38.87479391,-76.99399974,1289 9TH STREET SE,20374,Washington Navy Yard,Cluster 27,Ward 6,197,3.6142131979695433
38.87317198,-76.99720477,614 SICARD STREET SE,20376,Washington Navy Yard,Cluster 27,Ward 6,197,3.6142131979695433
38.874438899999994,-76.99256041,1001 N STREET SE,20374,Washington Navy Yard,Cluster 27,Ward 6,197,3.6142131979695433
38.87417531,-76.99629837,702 KENNON STREET SE,20374,Washington Navy Yard,Cluster 27,Ward 6,197,3.6142131979695433
38.87609389,-76.99933389,403 M STREET SE,20003,Washington Navy Yard,Cluster 27,Ward 6,197,3.6142131979695433
38.87329038,-76.99193063,1401 11TH STREET SE,20374,Washington Navy Yard,Cluster 27,Ward 6,197,3.6142131979695433
38.87531871,-76.99529305,,20374,Washington Navy Yard,Cluster 27,Ward 6,197,3.6142131979695433
38.87513769,-76.99654459,1244 PATTERSON AVENUE SE,20374,Washington Navy Yard,Cluster 27,Ward 6,197,3.6142131979695433
38.87611155,-76.99568425,708 WARRINGTON AVENUE SE,20003,Washington Navy Yard,Cluster 27,Ward 6,197,3.6142131979695433
38.87442311,-76.99327421,915 N STREET SE,20374,Washington Navy Yard,Cluster 27,Ward 6,197,3.6142131979695433
38.87389634,-76.99441744,826 SICARD STREET SE,20374,Washington Navy Yard,Cluster 27,Ward 6,197,3.6142131979695433
38.87621685,-77.00009427,401 M STREET SE,20003,Washington Navy Yard,Cluster 27,Ward 6,197,3.6142131979695433
38.87628396,-76.99476206,800 TINGEY CRESCENT SE,20003,Washington Navy Yard,Cluster 27,Ward 6,197,3.6142131979695433
38.87482043,-76.99725253,,20374,Washington Navy Yard,Cluster 27,Ward 6,197,3.6142131979695433
38.87448457,-76.99616352,,20374,Washington Navy Yard,Cluster 27,Ward 6,197,3.6142131979695433
38.87612286,-76.99456847,,20003,Washington Navy Yard,Cluster 27,Ward 6,197,3.6142131979695433
38.87457696,-77.00002985,401 TINGEY STREET SE,20003,Washington Navy Yard,Cluster 27,Ward 6,197,3.6142131979695433
38.87328018,-76.99493433,1104 DAHLGREN AVENUE SE,20374,Washington Navy Yard,Cluster 27,Ward 6,197,3.6142131979695433
38.87332967,-76.99212262,,20374,Washington Navy Yard,Cluster 27,Ward 6,197,3.6142131979695433
38.87425193,-76.99722605,1324 ISAAC HULL AVENUE SE,20374,Washington Navy Yard,Cluster 27,Ward 6,197,3.6142131979695433
38.87267366,-76.99828342,,20376,Washington Navy Yard,Cluster 27,Ward 6,197,3.6142131979695433
38.87632354,-76.99395167,,20003,Washington Navy Yard,Cluster 27,Ward 6,197,3.6142131979695433
38.87447091,-76.99480472,,20374,Washington Navy Yard,Cluster 27,Ward 6,197,3.6142131979695433
